TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,COMP_AUTO,AUTO_JB_WT,AUTO_HH_WT
6639,50211,66.646600,70.8,5.0,43782,22726,42931,3099759,113628
6640,50212,92.477100,30.3,0.0,42504,22229,42504,1287873,0
6641,50213,61.578900,19.9,5.9,41088,21739,38180,817658,128258
6642,50214,92.742700,32.6,5.3,41021,22129,39351,1337278,117283
6643,50215,54.520000,46.1,0.0,40441,21934,40441,1864333,0
6644,50216,77.595600,15.2,1.3,37173,20408,36359,565031,26531
6645,50217,126.916500,66.1,7.2,39843,21534,38726,2633593,155048
6646,50218,112.992900,33.0,20.8,37518,19946,32716,1238086,414876
6647,50219,74.691600,0.0,125.1,46211,23768,23768,0,2973318
6648,50220,66.776200,0.0,295.7,49070,25095,25095,0,7420590
6649,50221,106.417800,2.1,178.1,47728,24630,25077,100230,4386552
6650,50222,31.581300,0.0,123.5,48137,24864,24864,0,3070711
6651,50223,74.830200,16.4,498.4,49468,25550,26800,811282,12734155
6652,50224,59.541000,0.0,114.9,43357,22494,22494,0,2584598
6653,50225,55.520300,293.6,45.9,47355,24489,45405,13903560,1124058
6654,50226,48.290100,114.3,34.6,46567,24202,43147,5322661,837380
6655,50227,52.300500,43.5,1.2,42461,22583,42140,1847068,27099
6656,50228,158.402900,159.0,91.2,42324,22618,37300,6729539,2062720
6657,50229,83.963900,33.0,0.0,37706,20608,37706,1244302,0
6658,50230,162.358900,72.6,3.6,39923,21664,39399,2898427,77989
6659,50231,713.353300,270.9,33.9,34391,18841,33311,9316523,638700
6660,50232,113.134600,7.1,340.4,46066,23370,24136,327066,7955050
6661,50233,57.416400,0.0,310.5,50246,25824,25824,0,8018338
6662,50234,71.603700,15.6,791.7,47376,24272,25011,739068,19216027
6663,50235,66.874600,296.2,85.1,45543,23450,42311,13489969,1995620
6664,50236,59.321000,10.9,676.9,46092,24129,24707,502404,16333092
6665,50237,66.075900,65.2,2.5,46169,24329,45680,3010203,60823
6666,50238,133.118000,73.4,14.1,44980,23798,42802,3301496,335557
6667,50239,138.080400,81.2,8.5,42534,22818,41375,3453751,193950
6668,50240,297.474700,94.8,32.4,37977,20497,35017,3600234,664112
6669,50241,36.125200,0.0,217.1,51060,26143,26143,0,5675738
6670,50242,92.669800,19.6,632.9,51401,26385,27619,1007454,16698854
6671,50243,86.785700,0.0,15.3,50169,25801,25801,0,394748
6672,50244,78.173500,96.9,14.5,44262,22993,42519,4289013,333403
6673,50245,80.395300,133.3,32.4,47150,24586,44293,6285139,796585
6674,50246,53.416600,85.0,2.4,42976,22876,42643,3652948,54902
6675,50247,85.242800,93.8,293.7,45894,24082,31688,4304838,7072943
6676,50248,82.751900,102.6,13.6,43132,22963,41654,4425343,312291
6677,50249,79.766800,153.5,165.4,43519,23091,35526,6680112,3819170
6678,50250,37.270000,19.9,1.3,41744,22446,41020,830703,29180
6679,50251,34.562800,36.8,17.1,41398,22110,37212,1523438,378083
6680,50252,177.898500,0.0,0.0,39016,20822,0,0,0
6681,50253,71.475700,80.9,1503.6,50238,25545,27588,4064274,38409209
6682,50254,63.800000,441.3,594.0,49022,25006,38326,21633208,14853319
6683,50255,62.186900,5.5,1972.3,47663,24470,24577,262148,48261252
6684,50256,65.156900,1.0,0.0,46452,24140,46452,46452,0
6685,50257,137.251000,76.4,19.2,48057,25224,45080,3671520,484304
6686,50258,141.932400,197.4,44.2,42786,22685,40417,8445917,1002693
6687,50259,77.483000,63.1,11.0,41449,22138,39630,2615461,243522
6688,50260,44.707000,116.4,12.1,39016,20823,37954,4541488,251954
6689,50261,323.389500,32.5,0.0,40337,20740,40337,1310958,0
6690,50262,350.165900,4.4,38.9,43595,22203,25613,191819,863712
6691,50263,186.536900,0.5,0.0,44086,22481,44086,22043,0
6692,50264,954.252200,1.3,131.7,45082,22814,23177,58606,3004630
6693,50265,106.247400,0.0,0.0,45381,23076,0,0,0
6694,50266,687.276300,49.8,14.0,37457,19481,34875,1865360,272739
6695,50267,436.409200,12.6,0.0,40780,21122,40780,513829,0
6696,50268,524.290500,0.0,0.0,38638,20117,0,0,0
6697,50269,559.722700,3.0,0.0,40669,21199,40669,122006,0
6698,50270,311.018200,0.0,0.0,33270,16776,0,0,0
6699,50271,244.061300,0.2,0.0,30034,15001,30034,6007,0
6700,50272,227.523600,0.0,0.0,46206,23450,0,0,0
6701,50273,26.656900,0.0,0.0,49513,25298,0,0,0
6702,50274,74.309000,0.0,17.4,46139,23460,23460,0,408201
6703,50275,65.341600,0.0,0.0,50346,25743,0,0,0
6704,50276,106.272700,0.0,734.7,47809,24180,24180,0,17765232
6705,50277,84.337500,47.0,85.1,48649,24755,36242,2286504,2106619
6706,50278,80.597500,33.1,49.9,49778,25177,38129,1647640,1256310
6707,50279,40.563900,15.8,315.7,49310,25059,26936,779105,7910974
6708,50280,275.867100,0.0,0.0,48375,24357,0,0,0
6709,50281,75.800700,0.0,1002.7,52245,26668,26668,0,26739554
6710,50282,171.352200,0.0,1152.0,48454,24289,24289,0,27980690
6711,50283,75.776700,609.0,27.4,47646,23954,47027,29016305,656352
6712,50284,80.117600,437.9,230.4,49416,24965,43575,21639168,5751943
6713,50285,81.504200,0.0,999.3,50098,25366,25366,0,25347755
6714,50286,19.362000,0.0,699.8,51330,26138,26138,0,18291249
6715,50287,21.939900,2.4,240.9,50354,25690,26095,120850,6188645
6716,50288,21.595500,9.6,421.0,49147,25285,26164,471811,10645165
6717,50289,22.178600,3.0,3.0,47933,24858,39311,143798,74573
6718,50290,34.246400,0.0,0.0,48440,25381,0,0,0
6719,50291,6.226300,0.0,25.5,48017,25290,25290,0,644899
6720,50292,21.881300,68.1,7.5,45979,24242,44639,3131201,181813
6721,50293,40.527300,136.3,12.1,44306,23422,43256,6038924,283401
6722,50294,31.455800,100.0,3.4,45504,24132,45079,4550391,82050
6723,50295,3.067100,6.3,0.0,41872,22160,41872,263793,0
6724,50296,164.487900,5.6,0.0,48796,24597,48796,273257,0
6725,50297,81.573300,0.0,659.2,53572,27389,27389,0,18054704
6726,50298,165.607800,1.0,804.1,51407,25952,26005,51407,20867756
6727,50299,79.344400,190.8,61.1,50267,25383,46276,9591025,1550878
6728,50300,83.182600,517.1,72.0,50826,25773,48905,26282005,1855692
6729,50301,37.221200,0.0,436.0,51087,25891,25891,0,11288427
6730,50302,46.018300,290.0,827.3,51630,26283,35665,14972748,21743987
6731,50303,38.951900,0.0,841.9,51044,26074,26074,0,21951796
6732,50304,50.074700,45.7,639.5,51545,26352,29047,2355614,16852063
6733,50305,49.450400,563.0,538.9,50553,25853,41576,28461529,13932102
6734,50306,34.460500,88.8,6.7,51076,26240,50006,4535514,175805
6735,50307,47.447200,21.0,1430.8,48786,25223,25789,1024515,36089087
6736,50308,38.939600,162.1,24.2,49476,25582,47522,8019984,619074
6737,50309,49.554200,282.8,345.5,47263,24566,37695,13366055,8487708
6738,50310,39.206800,411.5,82.3,48012,25216,45582,19756748,2075303
6739,50311,121.958200,9.3,141.4,45433,23784,25934,422527,3363123
6740,50312,30.502000,376.9,3.4,47826,25303,47705,18025606,86029
6741,50313,44.720800,0.0,0.0,47874,25266,0,0,0
6742,50314,20.957800,0.0,0.0,48015,25409,0,0,0
6743,50315,19.587500,0.0,9.7,48646,25808,25808,0,250333
6744,50316,54.677100,144.4,30.4,46270,24449,43835,6681352,743251
6745,50317,55.550700,169.2,7.2,46722,24919,46183,7905414,179415
6746,50318,101.115900,126.8,17.4,44294,23532,42723,5616536,409455
6747,50319,161.650300,0.0,0.0,47859,24873,0,0,0
6748,50320,57.438100,0.0,0.0,47397,24388,0,0,0
6749,50321,54.313600,1.1,0.0,50806,25859,50806,55886,0
6750,50322,86.453300,0.0,259.2,53798,27643,27643,0,7165054
6751,50323,165.913500,1.0,1591.4,50723,25779,25805,50723,41024512
6752,50324,74.475200,257.3,435.0,50742,25822,38229,13055799,11232514
6753,50325,88.031600,398.3,48.0,51189,26051,49503,20388585,1250438
6754,50326,31.294600,108.1,92.7,51485,26243,42943,5565537,2432709
6755,50327,26.370500,119.3,14.5,52336,26832,50612,6243726,389059
6756,50328,11.136600,0.0,704.0,53117,27175,27175,0,19131305
6757,50329,16.673800,47.0,155.1,52451,26898,35506,2465217,4171832
6758,50330,63.850200,32.6,644.2,52554,26974,28974,1713261,17376533
6759,50331,44.743200,129.2,437.3,52802,27219,35693,6822066,11902857
6760,50332,64.662700,198.4,19.0,54111,28067,52704,10735651,533272
6761,50333,45.393500,195.2,6.3,51516,26738,51047,10055827,168451
6762,50334,61.543000,241.5,39.5,49454,25781,47349,11943034,1018346
6763,50335,44.421300,147.2,85.7,49663,26023,43569,7310415,2230204
6764,50336,20.320700,364.8,97.0,48797,25529,45611,17801007,2476342
6765,50337,21.515700,160.4,43.0,46935,24612,43857,7528299,1058334
6766,50338,21.557900,197.5,70.1,48071,25180,44071,9493926,1765121
6767,50339,22.698900,262.3,4.9,47370,25148,47125,12425048,123224
6768,50340,125.444800,0.0,16.4,49414,26127,26127,0,428480
6769,50341,12.066500,26.7,3.2,48868,25951,47339,1304768,83043
6770,50342,17.630900,0.0,72.2,49238,26220,26220,0,1893076
6771,50343,18.535500,26.7,73.3,47490,25283,33702,1267981,1853213
6772,50344,39.388500,127.0,65.1,47277,25254,42120,6004159,1644053
6773,50345,143.703300,105.3,93.8,45716,24392,38316,4813844,2287949
6774,50346,82.261300,0.0,0.0,50846,26394,0,0,0
6775,50347,65.589100,1.8,537.3,51904,26879,27019,93427,14442320
6776,50348,40.091600,3.8,311.5,54420,28073,28601,206794,8744593
6777,50349,25.834800,0.0,53.9,54911,28517,28517,0,1537060
6778,50350,99.944800,48.4,875.8,49695,25354,27417,2405220,22204681
6779,50351,67.051700,5.9,329.1,54447,28308,29070,321235,9316036
6780,50352,36.713600,138.8,12.3,51314,26206,50053,7122384,322332
6781,50353,39.406200,104.1,7.6,54518,28229,53421,5675288,214540
6782,50354,42.786200,216.3,10.3,51667,26479,50972,11175667,272730
6783,50355,44.810800,202.0,416.2,52277,26984,38331,10559959,11230807
6784,50356,21.583800,128.4,16.6,51791,26601,49988,6650006,441581
6785,50357,22.663100,178.7,79.5,53006,27437,47644,9472256,2181206
6786,50358,21.184800,74.7,285.8,52482,26993,34759,3920442,7714514
6787,50359,23.078400,20.9,1342.9,53600,27760,28417,1120239,37278866
6788,50360,22.372900,0.0,584.3,52367,27180,27180,0,15881523
6789,50361,22.934600,92.7,591.0,53521,27796,33152,4961440,16427533
6790,50362,22.528100,98.9,218.7,52664,27456,38326,5208494,6004672
6791,50363,22.615900,136.9,91.4,51832,27072,44780,7095788,2474360
6792,50364,65.133600,491.2,64.0,51190,26785,49430,25144650,1714228
6793,50365,22.211700,175.0,16.6,50436,26590,49159,8826330,441386
6794,50366,11.966800,76.2,0.0,48408,25535,48408,3688675,0
6795,50367,11.024300,75.6,17.0,49486,26207,46732,3741115,445511
6796,50368,122.260400,0.0,2136.3,46642,24775,24775,0,52926941
6797,50369,12.388400,0.0,0.0,47304,25270,0,0,0
6798,50370,114.241800,96.4,38.8,46599,24987,42415,4492155,969487
6799,50371,477.332500,0.0,0.0,42551,22383,0,0,0
6800,50372,364.785100,0.0,36.6,45161,23639,23639,0,865184
6801,50373,234.277600,0.0,0.0,44489,22958,0,0,0
6802,50374,372.841500,0.2,73.9,48799,25426,25532,9760,1878988
6803,50375,170.271700,5.1,0.0,45108,24156,45108,230050,0
6804,50376,163.610300,0.0,72.0,51423,26892,26892,0,1936205
6805,50377,161.701200,0.0,606.1,52814,27536,27536,0,16689770
6806,50378,154.184300,21.9,880.5,54176,28252,29290,1186447,24876029
6807,50379,39.550300,109.4,58.9,54801,28419,48388,5995228,1673855
6808,50380,44.978800,180.6,25.0,52044,26832,50121,9399069,670807
6809,50381,22.699200,93.7,97.7,52686,27221,42921,4936696,2659524
6810,50382,31.727600,69.6,2068.9,53324,27635,29007,3711326,57174950
6811,50383,31.767600,42.2,1198.0,53121,27593,29017,2241710,33056721
6812,50384,22.525000,102.8,223.0,52541,27408,38364,5401181,6111917
6813,50385,24.494300,78.1,7.1,50987,26676,49736,3982086,189398
6814,50386,13.980200,0.0,3.8,52638,27785,27785,0,105582
6815,50387,29.021500,102.8,8.8,52141,27736,50955,5360073,244078
6816,50388,38.154400,208.1,38.6,50982,27211,48614,10609412,1050342
6817,50389,84.286300,373.4,12.3,50222,26753,49770,18752866,329059
6818,50390,82.167700,143.8,16.2,46708,25049,45344,6716655,405789
6819,50391,316.841100,489.9,209.6,43067,23200,39028,21098644,4862721
6820,50392,39.364100,111.9,120.6,53687,27991,43632,6007579,3375670
6821,50393,22.596900,79.8,7.0,50707,26226,49489,4046398,183585
6822,50394,22.531300,49.0,184.2,51466,26582,34256,2521839,4896355
6823,50395,41.492400,14.7,871.6,51076,26549,27223,750816,23139942
6824,50396,23.411500,54.3,521.6,52320,27349,31059,2840983,14265292
6825,50397,24.015900,46.9,1157.8,52263,27362,28945,2451141,31679607
6826,50398,62.929000,165.7,112.6,51068,26927,44105,8461975,3032017
6827,50399,32.051900,131.5,6.0,52311,27870,51664,6878932,167221
6828,50400,65.989200,183.4,152.3,51850,27605,43818,9509330,4204187
6829,50401,15.672900,37.9,2.4,50551,26933,49691,1915890,64639
6830,50402,25.366700,38.7,0.0,47535,25432,47535,1839592,0
6831,50403,252.203200,401.9,78.1,41232,22068,39242,16571336,1723503
6832,50404,133.897700,17.7,10.9,49078,25993,42876,868681,283323
6833,50405,160.278800,268.4,10.4,52117,27332,51557,13988267,284250
6834,50406,78.128600,279.8,154.1,53457,28062,47177,14957217,4324288
6835,50407,44.184400,122.4,23.0,52952,27952,50432,6481274,642902
6836,50408,7.683300,33.1,0.0,50529,26288,50529,1672505,0
6837,50409,18.991000,75.8,45.0,52984,27713,46375,4016221,1247085
6838,50410,15.419800,63.3,7.0,53130,27859,51566,3363111,195012
6839,50411,22.455400,115.0,48.5,52719,27631,47676,6062692,1340107
6840,50412,22.727300,39.9,176.1,50505,26374,33017,2015146,4644456
6841,50413,11.422600,35.7,44.9,51738,27151,41199,1847049,1219071
6842,50414,11.327800,34.4,25.3,51677,27190,44210,1777705,687909
6843,50415,22.102800,70.6,1.0,50979,26891,50777,3599111,26891
6844,50416,43.214400,52.9,29.7,52095,27475,45918,2755809,816006
6845,50417,67.876000,37.1,111.7,51633,27155,35910,1915572,3033217
6846,50418,41.858800,141.3,8.3,49827,26109,49024,7040612,216707
6847,50419,18.515600,54.6,76.8,54228,28705,42583,2960835,2204507
6848,50420,13.534600,21.7,40.2,51267,27022,38539,1112503,1086265
6849,50421,75.322600,184.1,15.8,49164,26077,48040,9051175,412024
6850,50422,91.058100,0.0,0.0,46075,24485,0,0,0
6851,50423,148.142400,265.4,35.4,50334,26503,48578,13358754,938198
6852,50424,43.970700,101.4,95.1,52484,27755,43613,5321899,2639499
6853,50425,62.507600,118.4,6.2,51165,27198,50439,6057942,168626
6854,50426,72.921700,62.5,5.3,51247,27172,50088,3202918,144011
6855,50427,19.206400,51.5,9.6,51253,27121,48839,2639549,260364
6856,50428,22.543800,147.1,7.7,50845,26966,50122,7479300,207642
6857,50429,44.396800,351.9,25.1,49355,26073,48404,17367852,654421
6858,50430,32.460900,3.8,436.5,49621,26351,26686,188560,11502378
6859,50431,22.651500,0.0,0.0,42686,23223,0,0,0
6860,50432,102.558100,34.1,3.9,50108,26557,48604,1708674,103571
6861,50433,96.833700,138.1,40.7,51405,27463,47825,7099056,1117760
6862,50434,140.483800,52.7,595.7,50525,27040,30073,2662654,16107783
6863,50435,205.085800,18.3,0.0,45317,24725,45317,829306,0
6864,50436,148.948400,368.8,35.2,46683,24883,45509,17216760,875875
6865,50437,36.391900,0.0,1432.2,45867,24419,24419,0,34972335
6866,50438,81.906600,2.1,1105.9,46253,24863,24931,97131,27496090
6867,50439,146.252800,20.1,0.0,44501,24563,44501,894475,0
6868,50440,156.485100,288.3,93.2,46749,25481,43311,13477881,2374828
6869,50441,235.991500,63.4,13.3,45999,25420,43710,2916338,338087
6870,50442,43.022500,7.4,0.0,47432,26041,47432,350997,0
6871,50443,49.162700,0.0,799.6,48163,25809,25809,0,20636853
6872,50444,202.919100,442.8,331.9,49283,26672,42297,21822707,8852330
6873,50445,41.601600,0.0,175.4,47984,25989,25989,0,4558424
6874,50446,137.857500,164.0,230.1,49327,26767,39048,8089677,6159044
6875,50447,79.204500,51.3,2060.2,47101,24839,25731,2416297,51174242
6876,50448,56.136600,111.5,53.1,50667,27113,45456,5649368,1439701
6877,50449,80.518000,111.1,18.0,46112,24643,44220,5123049,443583
6878,50450,80.242300,129.1,8.9,47556,25697,46693,6139504,228708
6879,50451,36.620300,81.0,36.4,45444,24593,41036,3680947,895188
6880,50452,36.677100,83.2,2.1,46999,25128,46675,3910325,52769
6881,50453,47.557100,48.9,13.6,49297,26386,46037,2410610,358849
6882,50454,49.151800,23.0,72.4,46980,25338,32858,1080529,1834445
6883,50455,43.729300,4.1,0.0,47140,25492,47140,193273,0
6884,50456,56.264500,3.0,9.0,44776,24377,31690,134327,219395
6885,50457,32.011000,190.4,64.5,50116,26739,46186,9542110,1724635
6886,50458,48.604200,48.7,320.5,49022,26054,30717,2387351,8350262
6887,50459,19.727200,26.1,2.4,48112,26035,46964,1255718,62484
6888,50460,56.231000,3.4,1124.8,47090,25155,25265,160105,28293789
6889,50461,35.976700,105.9,6.0,47373,25730,46666,5016834,154382
6890,50462,67.378300,157.1,208.4,48000,26161,38353,7540799,5452016
6891,50463,53.669500,134.6,25.7,47715,25922,45486,6422389,666192
6892,50464,21.705000,34.2,13.1,46426,25536,42540,1587754,334516
6893,50465,63.954400,131.6,74.4,43743,24106,38791,5756575,1793466
6894,50466,22.306600,26.1,2.2,44583,24575,43626,1163627,54065
6895,50467,52.507200,26.6,4.8,44929,24611,42954,1195108,118134
6896,50468,84.083200,0.0,0.0,42519,23116,0,0,0
6897,50469,101.550400,13.4,424.4,45107,24478,25515,604430,10388642
6898,50470,40.075400,22.2,240.2,48084,26028,28986,1067466,6251814
6899,50471,60.561400,66.9,7.7,45358,25142,44059,3034462,193591
6900,50472,98.774600,123.5,215.2,45471,25139,35108,5615648,5409816
6901,50473,75.851600,86.8,5.9,43282,23985,42530,3756849,141510
6902,50474,34.535800,2.1,60.9,46737,25482,26643,98147,1551826
6903,50475,49.365100,30.2,26.5,46837,25566,39529,1414484,677497
6904,50476,53.554700,100.6,19.6,45117,24943,43017,4538784,488886
6905,50477,64.921100,69.1,41.5,43899,24520,38788,3033437,1017580
6906,50478,33.872600,60.0,14.4,43141,24164,40764,2588444,347964
6907,50479,97.543200,80.1,4.7,43169,24081,42524,3457861,113179
6908,50480,92.224000,76.5,5.5,41246,23286,40508,3155352,128071
6909,50481,167.350000,242.0,46.1,40095,22615,38311,9702961,1042564
6910,50482,546.997300,450.4,49.5,40023,22264,38930,18026167,1102050
6911,50483,73.322100,48.8,12.8,39232,22308,36942,1914518,285549
6912,50484,108.134900,107.8,12.7,37131,21315,36092,4002698,270695
6913,50485,45.227400,10.5,4.8,37813,21619,34343,397031,103773
6914,50486,103.028300,94.1,27.5,35700,20561,33452,3359356,565416
6915,50487,125.143900,45.2,16.5,34884,20232,32264,1576745,333820
6916,50488,106.305900,2.1,314.6,47759,25792,26035,100293,8114152
6917,50489,66.185000,3.7,0.0,41873,22882,41873,154932,0
6918,50490,79.582100,1.4,0.0,45970,25178,45970,64358,0
6919,50491,98.118100,7.0,0.0,45316,24817,45316,317213,0
6920,50492,110.559500,17.5,30.3,42695,23865,33128,747162,723107
6921,50493,38.131200,25.9,0.0,41796,23655,41796,1082524,0
6922,50494,91.717800,93.3,5.5,41347,23370,40736,3857659,128535
6923,50495,35.450400,18.8,25.4,41169,23378,33229,773986,593789
6924,50496,22.071400,22.9,2.6,40860,23350,39749,935687,60710
6925,50497,42.919500,53.7,2.4,40379,23071,39929,2168337,55370
6926,50498,64.387200,94.9,24.5,39072,22185,36818,3707941,543531
6927,50499,37.323000,7.8,0.0,35448,20679,35448,276493,0
6928,50500,58.428000,46.5,87.4,38961,22487,30253,1811673,1965347
6929,50501,44.033100,41.0,0.0,39460,22763,39460,1617855,0
6930,50502,35.425100,27.1,0.0,40193,23128,40193,1089227,0
6931,50503,33.491200,23.5,1.3,38503,22427,37989,904815,29155
6932,50504,29.094400,26.9,0.0,35488,20800,35488,954615,0
6933,50505,111.698700,25.8,0.0,37281,21649,37281,961852,0
6934,50506,57.896100,3.9,0.0,35200,20601,35200,137279,0
6935,50507,56.355400,0.0,0.0,34202,20033,0,0,0
6936,50508,62.583500,31.1,73.6,39243,22677,29546,1220461,1668999
6937,50509,34.110700,22.1,0.0,35623,20874,35623,787265,0
6938,50510,43.016100,16.1,25.3,33862,20052,27180,545177,507315
6939,50511,53.224200,14.8,0.0,33951,20081,33951,502477,0
6940,50512,154.195200,20.7,0.0,30917,17417,30917,639972,0
6941,50513,191.777900,12.6,0.0,30394,17129,30394,382966,0
6942,50514,146.977800,3.4,6.9,29145,16695,22327,99091,115196
6943,50515,88.988900,23.5,1.0,30134,17254,29816,708158,17254
6944,50516,108.638300,75.5,8.9,30260,17332,29410,2284603,154256
6945,50517,118.460000,52.1,7.9,32284,18108,31108,1681990,143051
6946,50518,81.769100,0.0,0.0,32496,18277,0,0,0
6947,50519,83.498100,5.1,0.0,33858,19116,33858,172675,0
6948,50520,80.354800,2.8,2.2,26453,15333,22904,74069,33732
6949,50521,91.494000,7.4,0.0,25339,14743,25339,187509,0
6950,50522,41.156100,0.0,0.0,26719,15780,0,0,0
6951,50523,130.659300,63.7,6.6,28483,16600,27791,1814350,109562
6952,50524,46.429900,44.0,6.4,29319,16987,28334,1290021,108720
6953,50525,52.283600,31.7,27.2,29490,17116,25301,934821,465568
6954,50526,36.795400,4.2,66.9,30684,17456,18716,128874,1167803
6955,50527,104.770300,4.3,0.0,31812,18115,31812,136791,0
6956,50528,75.167400,23.8,2.4,27909,16581,27266,664236,39794
6957,50529,68.026400,36.7,4.7,27696,16484,26900,1016450,77473
6958,50530,233.574400,46.9,11.4,26863,16177,25510,1259866,184422
6959,50531,268.565700,242.4,317.4,44252,24405,35548,10726753,7746011
6960,50532,72.686300,114.7,72.6,43047,23835,37782,4937530,1730429
6961,50533,17.821500,2.0,0.0,42741,23595,42741,85483,0
6962,50534,103.580300,15.8,0.0,42646,23871,42646,673803,0
6963,50535,148.760000,23.8,250.4,45124,25185,27926,1073945,6306392
6964,50536,104.356400,33.3,0.0,44750,24867,44750,1490177,0
6965,50537,121.232800,146.1,115.5,40411,23095,34862,5904029,2667427
6966,50538,221.010200,355.6,41.4,39929,22610,38804,14198816,936035
